temperature,rainfall,humidity
32.86,56.07,69.80
85.44,84.75,45.97
86.57,18.64,56.59
60.60,39.22,37.25
20.51,78.01,89.29
42.96,22.04,66.89
69.35,128.07,95.57
98.49,110.52,65.97
70.55,142.11,29.91
40.78,107.09,33.67
70.72,141.66,99.13
63.20,87.63,78.05
82.39,94.03,23.94
28.56,146.78,76.30
80.88,99.90,52.97
63.30,14.31,44.58
97.04,111.33,32.32
47.35,136.77,87.19
70.61,121.38,25.11
94.56,91.74,43.19
28.20,103.98,44.51
94.98,148.63,32.87
75.03,22.69,60.65
25.43,103.41,20.94
44.08,49.68,44.08
76.65,99.61,94.69
25.39,95.07,44.84
66.57,31.48,48.84
47.67,38.94,57.85
69.67,97.03,64.94
23.66,27.95,84.70
89.72,47.13,35.23
97.88,126.93,89.74
97.51,55.79,80.60
79.97,78.33,77.81
30.41,141.76,26.94
80.66,41.80,21.73
21.97,64.55,67.52
21.77,94.90,89.05
45.89,115.75,66.76
59.09,136.23,37.06
81.63,138.17,27.24
74.66,118.73,75.97
55.67,41.97,77.74
41.89,13.47,33.80
99.77,63.73,22.26
54.09,29.82,52.66
56.11,109.45,66.62
33.09,102.56,76.48
83.58,16.16,84.80
75.49,127.12,68.84
37.66,44.82,28.87
26.59,70.51,74.61
74.44,103.51,98.73
72.36,70.12,92.45
41.86,71.78,89.73
96.07,19.19,44.17
32.08,66.20,80.06
54.59,117.08,88.09
95.49,138.12,74.27
53.58,67.89,40.04
71.08,69.30,96.31
51.81,108.37,56.07
41.94,141.99,30.38
98.72,47.39,28.78
52.75,71.62,71.80
91.53,121.44,55.02
38.40,95.36,27.56
37.05,25.48,79.23
22.49,97.88,83.95
72.13,36.14,78.03
49.48,81.43,36.18
89.15,84.07,75.18
57.86,132.67,20.86
97.46,74.75,44.41
34.84,49.12,51.91
89.49,42.34,86.82
82.13,132.40,51.23
81.67,33.94,20.90
87.58,69.62,48.19
80.88,36.20,59.91
70.10,118.26,95.92
30.50,76.41,95.28
22.60,59.16,34.47
93.67,60.55,34.81
69.33,129.31,33.07
83.72,87.53,83.11
58.52,110.50,20.48
29.38,135.59,30.17
30.01,136.24,63.04
74.85,55.99,39.80
54.42,143.34,27.39
36.04,13.48,48.79
59.33,62.76,41.94
25.14,135.41,60.89
66.56,48.45,98.34
41.52,48.23,29.94
83.80,52.37,49.82
44.83,95.72,94.56
56.42,71.37,90.15
20.93,111.74,51.54
25.80,135.29,75.92
51.40,104.39,27.03
58.40,38.63,77.00
68.00,140.58,97.83
43.33,47.03,63.00
75.60,30.99,59.88
88.81,22.60,34.99
82.39,88.87,70.70
23.17,25.93,67.23
58.44,29.43,72.15
28.39,52.00,22.09
39.36,49.43,63.90
98.93,94.59,67.59
31.40,124.34,36.60
59.91,116.59,36.67
69.45,46.75,42.10
76.20,44.34,76.94
64.77,145.21,68.50
20.78,11.15,87.66
46.12,133.16,43.65
61.42,37.96,92.97
27.03,142.62,79.50
48.05,57.92,51.60
22.66,71.65,27.62
26.29,109.00,40.56
51.75,92.27,96.54
30.62,54.51,44.83
65.40,87.54,46.39
75.16,112.30,35.17
84.05,15.93,84.55
36.01,11.57,42.05
33.40,74.13,46.42
28.37,28.46,53.15
70.91,103.01,54.70
76.52,39.97,52.91
22.53,70.60,60.30
94.90,37.67,85.16
24.16,86.79,85.54
63.30,26.25,83.87
76.72,13.23,28.09
89.68,17.16,83.97
77.13,143.60,29.62
84.14,29.92,29.98
47.16,109.19,95.83
85.19,19.51,85.55
26.41,25.14,64.19
91.59,81.24,90.00
63.81,75.08,99.15
85.38,143.22,68.85
56.19,142.28,69.03
71.49,119.15,80.35
62.11,94.29,38.57
78.53,73.69,33.37
26.53,59.86,80.77
24.83,142.59,47.59
39.77,94.41,30.81
32.76,91.07,45.19
89.74,42.47,48.69
37.54,16.54,97.22
98.07,142.33,75.84
46.95,53.92,62.47
34.57,71.96,97.51
83.18,26.05,92.25
72.70,127.17,60.96
59.86,13.87,92.45
64.43,126.76,52.34
77.54,29.64,38.43
38.28,134.12,38.61
99.71,112.17,72.99
97.98,33.05,60.09
72.03,89.21,72.72
35.96,53.77,74.89
74.42,34.95,21.79
25.78,130.29,24.32
22.45,66.49,62.61
40.61,65.80,35.28
57.01,33.78,70.60
89.46,63.63,64.17
78.17,132.03,66.86
79.42,60.84,44.20
54.04,143.22,71.19
47.67,142.48,86.36
49.68,30.29,99.85
99.01,34.82,87.08
23.21,130.77,64.60
89.36,64.99,35.47
66.29,10.61,74.52
55.09,48.34,95.01
78.02,93.67,36.95
58.93,121.90,40.48
89.87,28.67,31.92
92.06,25.48,78.94
53.74,139.09,52.52
42.15,115.16,25.02
67.39,92.57,90.00
92.99,117.69,64.61
36.85,70.04,46.49
69.84,116.18,47.52
70.52,62.05,43.22
78.65,44.17,56.44
30.53,112.06,46.96
77.27,68.75,63.84
92.72,147.39,81.88
34.37,58.93,73.96
39.00,139.04,43.56
97.71,140.61,62.30
34.48,43.86,87.21
88.35,121.75,25.46
59.38,70.63,26.26
39.78,138.45,64.49
89.66,73.02,71.13
55.62,114.20,36.91
61.19,75.38,79.62
48.74,41.89,71.70
67.44,37.91,93.86
33.08,69.56,33.52
51.29,115.77,80.11
97.55,94.71,26.69
40.65,106.41,65.22
72.54,49.53,64.15
46.02,77.40,51.07
81.88,16.22,87.57
30.47,124.45,20.35
97.59,148.58,61.61
56.30,66.96,37.37
38.88,11.53,79.48
25.88,33.77,23.45
33.58,101.35,86.52
61.58,95.69,87.05
46.96,120.30,86.63
86.31,45.54,32.21
54.47,116.91,70.43
39.90,106.32,21.15
69.37,55.19,87.84
76.54,86.37,77.84
33.36,30.62,62.49
33.41,73.36,78.45
22.93,133.37,27.55
78.91,68.97,62.29
73.10,127.54,43.30
57.97,92.64,97.81
87.53,36.86,88.57
84.45,91.35,78.66
66.83,80.84,94.70
89.46,65.81,47.75
36.47,26.75,92.07
28.95,68.34,46.02
41.58,20.19,78.62
24.57,23.83,78.91
62.49,68.23,21.47
94.93,52.75,48.88
23.15,139.58,21.55
29.77,62.60,99.77
56.18,116.10,29.78
94.71,84.23,63.42
45.29,108.57,83.24
60.58,46.42,36.10
23.33,141.87,58.80
31.87,84.21,68.59
98.93,126.39,32.82
97.21,61.11,82.28
20.40,24.03,43.95
96.14,104.32,36.88
71.13,11.09,64.66
89.43,76.54,52.83
56.38,36.99,93.62
61.25,97.83,90.41
59.11,147.12,58.67
73.35,75.02,48.74
31.17,124.45,46.04
22.40,81.09,41.41
44.63,79.42,63.56
76.37,140.26,84.40
36.15,134.60,44.86
73.87,120.01,35.21
97.59,51.48,58.04
27.51,86.30,25.52
73.81,41.35,76.10
55.50,72.15,61.47
89.45,77.79,59.71
34.17,126.43,44.04
75.41,135.44,92.37
87.05,68.05,27.24
95.57,12.48,89.59
74.66,130.65,50.14
59.77,34.40,90.45
69.43,97.06,78.30
89.51,13.50,28.33
65.65,65.93,86.52
22.43,148.03,74.57
94.48,24.10,22.58
75.16,69.32,30.70
74.12,53.00,70.85
37.25,136.71,73.01
72.71,131.71,79.73
51.51,43.28,77.62
72.10,21.37,72.76
28.53,97.80,81.30
72.63,57.09,66.01
99.95,104.09,40.86
23.86,14.50,92.99
98.17,28.68,21.46
52.55,106.09,49.32
89.66,39.73,78.31
82.59,130.06,54.17
65.36,18.20,21.99
79.08,40.17,25.28
90.28,149.80,71.89
52.33,70.63,97.19
46.16,108.42,64.15
73.41,35.57,60.54
84.63,95.38,45.47
80.98,111.65,40.54
83.83,54.03,21.68
54.85,126.05,41.84
85.43,94.48,55.93
29.62,64.48,35.84
63.56,88.07,26.99
20.46,90.75,77.42
45.97,33.17,91.57
49.32,66.38,94.94
51.69,58.08,69.44
75.64,66.13,24.22
51.08,116.56,79.27
55.90,77.56,28.81
39.00,141.64,73.58
49.86,51.11,82.35
38.18,68.20,78.07
25.86,120.17,96.15
68.28,86.44,79.05
73.46,86.58,75.46
69.56,17.47,40.94
57.08,65.80,93.98
50.38,47.90,34.36
89.07,149.91,92.39
61.53,53.17,45.01
58.33,133.83,30.41
22.05,104.67,86.13
47.30,57.73,20.20
50.42,86.09,86.57
51.91,127.68,40.98
66.41,133.67,90.78
62.69,32.46,75.32
68.63,57.54,73.29
81.19,56.93,49.23
85.04,15.89,24.75
77.45,93.75,86.41
96.44,129.67,33.67
21.46,63.42,49.78
35.66,113.61,68.03
20.61,97.88,58.58
71.80,62.59,35.89
91.84,29.75,31.25
39.48,109.31,29.86
94.16,129.64,89.04
24.82,106.02,22.52
94.75,12.50,98.16
48.13,40.27,35.88
28.11,19.73,28.83
58.87,89.85,66.16
40.54,115.91,26.40
42.79,25.48,68.20
44.58,127.37,88.05
84.24,87.77,23.83
63.13,106.60,83.99
44.90,146.00,51.56
68.83,21.72,32.76
77.29,136.17,34.09
41.81,27.65,93.50
53.08,65.01,28.85
29.75,129.20,89.34
34.49,136.88,63.54
74.49,80.89,23.12
34.52,93.17,57.16
62.01,109.14,85.40
76.72,126.59,78.10
28.55,27.01,59.10
65.38,123.41,88.80
40.53,77.38,29.63
97.03,73.09,92.80
58.68,69.35,87.72
84.48,81.29,76.66
64.02,142.31,85.43
23.47,86.75,63.51
70.65,143.44,74.01
96.11,35.24,64.85
68.13,111.38,48.43
85.54,123.71,65.51
90.74,105.08,40.60
38.25,94.97,55.22
36.96,89.07,42.46
68.88,130.53,29.83
52.88,125.03,45.75
87.19,27.12,88.16
92.00,128.80,50.49
48.27,67.97,79.84
38.95,45.52,34.02
82.44,131.77,53.95
41.98,70.48,29.19
85.81,123.17,31.09
53.90,46.88,69.39
73.40,10.55,68.60
27.64,79.36,37.07
69.91,24.03,57.95
56.14,115.61,89.06
66.93,48.65,33.94
33.44,72.11,21.54
78.95,22.18,72.16
89.02,50.13,24.28
37.34,119.41,98.40
27.66,31.22,68.77
21.89,100.60,57.63
71.36,138.44,54.40
68.57,105.18,65.85
63.74,123.54,27.25
38.56,25.26,94.40
51.27,45.10,70.05
67.56,135.24,34.72
59.74,110.11,65.01
99.02,99.54,30.66
30.92,102.93,21.40
75.61,67.99,70.44
52.35,16.24,71.88
54.26,119.82,66.70
77.41,105.02,34.68
75.39,76.19,68.27
99.30,135.97,24.52
30.27,57.06,68.74
28.33,51.21,64.32
77.95,132.19,72.42
66.27,121.58,91.64
41.93,82.10,88.03
26.35,28.30,98.45
26.85,40.11,98.10
91.54,101.87,81.79
35.35,63.91,96.51
45.87,127.11,89.38
38.13,142.99,78.21
48.40,122.79,26.03
25.55,62.86,23.92
61.52,120.42,87.01
25.41,59.20,59.17
84.03,33.39,85.17
38.70,14.68,45.03
63.20,64.00,51.81
90.41,136.50,76.01
72.07,43.46,93.23
62.64,38.91,27.02
45.95,145.77,88.92
46.64,13.50,83.44
73.56,120.01,45.24
99.53,54.99,48.42
72.95,15.25,23.72
64.62,138.49,21.26
78.45,29.55,58.16
57.22,87.25,27.64
24.81,48.37,35.52
64.98,19.13,87.74
96.61,16.99,65.68
34.02,26.18,70.69
75.20,19.99,35.00
36.07,116.48,86.29
62.87,77.98,89.44
27.73,58.00,61.87
56.03,68.57,93.00
80.49,140.05,87.59
47.81,137.51,78.51
73.19,110.19,78.73
83.64,133.86,28.43
94.17,54.75,41.67
38.77,63.36,25.35
51.95,95.92,20.69
32.19,97.31,32.66
99.40,77.44,90.44
94.16,66.09,39.19
63.20,148.07,97.61
87.36,124.96,67.78
61.68,70.90,38.98
69.89,111.82,59.77
27.13,47.74,37.53
80.42,24.02,98.72
30.22,59.34,87.78
86.09,66.42,22.10
82.56,12.32,95.82
76.70,124.07,77.69
22.89,60.29,26.59
44.25,91.26,73.65
41.05,20.35,71.75
48.81,34.50,37.50
27.01,134.56,80.68
94.96,95.22,26.97
64.30,143.04,59.16
44.44,149.83,20.79
51.76,62.06,97.50
55.78,51.83,80.13
68.05,130.17,32.71
61.25,149.81,47.33
93.55,98.15,32.84
59.76,121.32,81.33
99.37,119.44,24.71
88.11,59.75,87.23
36.68,90.40,95.38
94.45,126.63,74.13
29.31,106.34,37.04
85.40,12.96,48.81
50.45,57.14,58.18
90.24,30.23,68.37
89.44,42.62,73.49
84.47,136.77,64.34
83.20,15.17,48.11
44.37,40.77,91.27
26.47,53.34,26.51
52.24,96.36,57.30
33.88,84.77,82.05
75.60,40.56,24.87
47.69,32.99,76.43
98.05,43.15,85.58
71.28,80.35,72.87
85.80,47.96,21.03
30.60,142.66,34.41
88.96,74.94,47.37
93.82,18.23,38.70
58.96,112.10,97.01
68.50,56.04,72.13
81.18,101.49,43.76
33.99,49.14,94.38
60.21,89.90,79.25
51.89,118.10,42.77
31.71,139.92,50.31
49.40,46.56,35.95
25.45,56.88,97.69
22.06,75.00,61.38
30.81,139.80,91.68
97.05,136.19,47.72
63.96,22.58,88.87
97.27,28.47,24.31
54.60,79.37,98.57
44.95,24.93,92.96
60.49,58.38,49.06
55.16,30.77,81.98
28.45,99.05,80.18
71.27,142.93,92.10
37.28,149.54,44.58
69.57,62.53,57.24
72.02,93.86,89.20
32.16,129.88,82.29
24.91,26.44,51.48
82.46,106.54,87.66
56.78,67.24,23.76
24.65,38.86,82.56
99.59,66.39,36.54
24.62,20.63,42.89
75.60,107.36,59.46
98.69,45.38,55.98
39.13,53.60,61.65
31.38,26.95,63.58
29.71,131.05,46.52
44.26,79.08,34.02
28.08,90.10,81.48
75.37,89.72,52.00
24.98,67.47,60.47
60.75,36.95,71.58
99.74,114.32,92.77
85.12,27.79,76.60
69.22,24.54,23.64
44.50,109.42,87.08
69.91,39.24,99.15
62.16,52.95,57.80
54.09,76.53,97.57
30.46,72.91,63.79
90.93,109.20,56.77
55.98,97.28,46.51
35.57,100.22,72.60
49.42,109.97,38.39
53.13,50.97,28.39
86.20,55.13,22.18
78.69,71.32,43.39
81.54,53.04,51.66
20.88,147.89,64.17
53.29,123.97,43.42
58.51,33.05,98.72
21.54,10.78,43.34
40.79,15.99,55.28
80.82,44.17,28.26
30.97,26.00,40.85
62.82,84.67,23.87
37.22,130.12,64.76
20.97,113.15,80.09
39.30,40.19,35.66
98.07,65.90,49.43
84.12,81.11,21.33
96.77,123.43,87.16
59.03,127.48,82.40
28.78,137.36,25.06
63.84,81.29,49.19
56.35,107.20,96.42
87.55,25.65,51.36
27.85,89.14,62.10
59.06,44.82,48.42
32.00,70.44,67.69
45.97,98.77,98.25
78.99,45.98,99.80
58.08,17.31,81.98
50.07,11.43,52.34
51.56,13.10,59.55
56.76,11.17,48.54
82.80,25.45,98.85
91.37,43.53,76.62
96.43,40.97,55.91
82.95,148.15,20.97
45.23,52.84,61.64
75.05,27.84,98.71
55.01,86.38,61.84
40.37,130.11,34.59
87.27,104.93,21.77
23.07,51.45,48.38
92.14,88.63,93.46
56.92,110.08,99.72
70.98,111.93,95.63
72.75,103.32,78.35
91.61,131.91,64.65
70.93,131.81,67.25
69.11,91.05,63.12
25.33,70.18,76.56
61.47,99.82,53.51
32.01,124.55,73.54
78.99,10.79,29.73
60.98,148.88,41.26
74.42,35.61,86.88
23.33,75.83,92.30
26.78,132.08,63.12
77.31,41.51,22.53
25.77,76.75,94.16
25.70,28.56,76.17
20.97,65.31,53.12
96.52,34.80,67.87
79.00,60.91,54.38
48.26,62.28,57.23
43.72,149.04,90.94
47.98,149.27,32.89
81.97,26.07,28.29
72.91,111.64,20.22
34.82,17.24,45.12
33.93,14.23,31.79
27.87,24.75,37.60
72.82,145.17,20.90
81.15,141.72,38.18
41.20,37.15,46.62
21.68,32.63,22.53
26.57,43.67,68.63
97.43,82.18,65.50
43.64,89.76,27.76
81.54,41.02,67.60
69.97,115.93,99.89
50.56,53.34,95.56
36.45,139.10,20.21
29.71,101.94,83.63
69.20,71.09,48.29
81.97,120.59,25.09
71.51,124.51,43.68
62.42,50.67,45.74
23.36,57.56,61.86
97.48,141.03,72.89
83.90,33.06,79.92
43.43,15.90,39.67
98.40,73.57,45.74
68.15,122.17,44.67
66.59,118.03,49.02
79.85,138.73,99.97
84.94,84.65,82.24
72.52,24.01,98.00
30.25,92.42,75.45
47.06,118.98,52.50
94.25,23.07,51.18
37.97,34.17,59.09
49.77,11.72,53.35
54.57,93.11,86.27
55.15,134.14,57.20
69.04,103.89,43.65
95.45,147.49,81.99
39.26,18.82,88.35
29.72,136.42,53.63
35.80,123.97,73.42
90.95,53.99,24.70
71.66,146.29,62.36
42.87,50.31,23.60
85.28,134.50,22.34
88.91,133.30,69.03
87.72,116.07,44.27
93.51,88.89,79.40
40.18,26.80,91.69
80.40,84.48,31.15
56.84,59.95,77.96
87.36,120.91,61.16
78.28,116.14,28.97
82.12,137.49,72.13
72.49,12.08,68.76
34.19,123.27,61.25
63.60,141.38,94.12
98.77,120.50,61.69
94.99,28.23,99.24
23.45,21.38,60.74
33.19,12.92,29.27
30.54,98.02,57.64
78.08,98.15,34.59
85.42,148.17,67.77
37.08,65.73,75.45
60.47,56.47,57.47
87.26,97.42,27.82
78.62,125.59,57.49
63.38,141.15,26.52
67.23,122.44,74.57
60.67,69.73,83.23
43.80,98.89,96.99
65.20,129.88,31.90
75.11,78.69,62.59
89.87,40.34,65.40
70.90,33.76,93.80
80.89,10.02,70.18
32.81,110.55,31.64
56.92,25.55,54.91
20.75,44.14,72.38
39.73,51.70,76.02
78.12,88.45,89.05
99.34,65.71,34.44
27.93,104.45,96.12
52.12,17.79,24.73
84.01,27.35,98.70
36.32,79.89,88.62
64.41,57.18,72.82
78.65,51.41,78.80
69.28,19.38,25.82
35.04,135.40,23.32
48.43,106.85,28.14
82.70,27.03,26.99
64.34,19.11,63.79
20.42,146.48,37.24
80.88,105.36,88.82
22.82,68.44,55.66
79.66,108.24,75.64
36.20,115.89,72.23
96.65,119.19,45.59
49.44,76.90,39.45
46.15,70.18,47.40
31.91,11.54,83.73
44.45,139.72,66.90
90.13,94.46,40.28
99.71,38.44,85.43
49.46,138.74,24.38
55.89,138.09,75.93
77.77,148.49,55.13
90.90,132.37,78.50
67.44,149.69,94.20
51.32,44.26,80.00
53.01,127.91,55.36
75.65,125.22,32.08
20.26,42.33,84.51
69.57,23.78,56.86
48.44,147.12,26.02
83.54,51.44,77.52
27.44,131.92,43.35
67.06,10.58,23.91
58.48,12.94,92.22
71.39,75.22,58.65
25.19,43.42,42.48
66.40,106.58,77.31
64.92,89.18,90.87
64.85,20.85,20.02
68.28,32.77,75.03
74.12,64.33,81.36
84.40,35.98,36.79
41.59,120.91,59.17
86.00,68.25,27.14
59.86,23.08,79.74
26.16,77.81,87.80
24.68,22.72,28.65
46.74,28.05,85.32
82.79,43.55,81.73
76.61,130.33,47.75
83.09,139.45,75.22
61.38,125.68,20.00
55.22,56.77,94.54
31.80,48.14,64.03
46.26,86.88,69.63
54.72,111.06,73.17
27.09,149.07,64.91
37.65,28.42,88.54
67.86,16.90,68.78
78.85,107.21,92.62
99.87,126.51,66.59
94.65,128.49,33.69
71.41,104.98,93.09
53.70,143.56,74.53
70.89,81.54,75.94
82.85,137.93,98.84
29.47,145.49,26.02
52.79,128.60,54.29
87.18,53.37,39.13
50.71,37.47,70.43
65.75,86.74,84.54
67.02,73.42,97.30
34.76,132.89,56.37
48.98,24.00,82.90
46.76,46.08,93.36
22.10,115.25,74.67
21.94,23.30,39.42
86.54,54.91,68.63
41.85,64.20,97.60
61.45,97.16,99.00
43.90,32.14,71.39
95.25,130.48,90.96
40.74,72.66,36.03
54.37,138.38,39.69
89.82,75.50,96.23
87.35,48.51,30.82
34.89,29.86,35.29
84.21,10.52,53.64
56.65,84.50,67.17
58.64,25.00,68.31
30.68,64.84,43.36
26.45,92.50,93.65
78.24,48.60,93.21
59.72,34.53,51.37
54.95,118.46,54.74
78.36,142.55,76.20
81.24,24.06,73.04
32.71,31.78,50.58
68.82,144.40,53.14
30.83,15.29,47.84
80.11,146.87,38.83
72.56,10.65,56.65
96.53,132.31,74.91
25.52,53.03,79.36
24.56,141.40,82.31
42.57,54.37,49.98
40.94,101.60,81.17
39.76,21.20,20.52
92.50,43.93,58.16
39.96,118.32,83.51
41.76,84.02,70.40
80.75,139.92,57.93
55.98,70.03,71.57
82.14,131.77,92.56
25.23,72.85,65.31
59.01,147.09,83.98
22.69,144.38,98.46
25.01,56.08,76.45
92.51,134.03,65.87
31.14,128.67,23.00
62.59,39.50,49.96
52.89,97.40,65.24
47.79,20.18,83.78
91.99,127.14,55.05
21.75,34.44,96.80
73.10,19.91,41.74
97.07,66.03,79.57
64.81,90.77,53.52
94.95,129.69,58.88
24.18,146.39,84.20
53.50,71.53,43.70
40.81,18.46,27.74
78.47,114.88,61.62
98.50,89.12,62.30
40.52,72.70,83.77
72.33,53.30,97.47
35.85,80.34,24.42
65.23,57.42,67.34
57.11,115.98,74.50
97.76,86.15,98.86
68.68,132.76,95.41
47.96,86.10,77.00
29.13,43.36,61.74
32.10,129.15,32.92
38.03,88.01,50.73
40.08,38.96,66.81
88.05,97.29,78.02
64.90,60.08,70.83
61.87,128.22,77.13
29.18,73.46,54.33
88.81,111.70,78.21
77.83,23.38,31.50
25.41,65.44,33.01
76.63,147.65,33.03
63.48,123.18,91.27
26.54,32.39,26.08
56.66,48.89,84.12
58.78,56.17,38.69
33.26,101.05,57.47
95.66,115.98,93.28
88.00,114.93,66.87
73.52,81.38,36.81
56.98,123.51,42.73
52.94,71.19,93.64
72.08,27.34,54.17
63.63,89.02,66.96
24.98,143.32,56.79
61.00,121.02,50.28
84.51,91.02,37.86
56.74,100.55,74.90
24.16,140.28,77.46
82.90,69.97,41.99
36.11,56.40,83.12
40.69,146.81,88.36
33.18,130.88,93.65
46.42,55.23,32.90
80.54,74.93,44.31
61.55,68.11,88.83
36.39,30.87,35.88
90.23,144.09,20.28
90.37,66.60,89.67
89.65,132.55,46.12
39.10,36.51,53.16
56.10,86.70,55.71
98.80,13.35,87.86
81.76,116.99,47.03
22.17,91.33,91.38
25.22,97.58,69.36
57.11,17.24,62.18
92.74,39.55,46.05
63.10,20.41,39.50
59.83,50.45,69.92
28.44,97.84,55.75
72.54,89.27,92.84
85.77,95.70,59.33
50.43,86.90,60.94
82.05,48.22,53.34
97.16,44.23,83.14
36.30,29.19,53.99
61.87,128.87,41.55
42.97,96.31,88.96
83.43,36.11,67.75
66.21,34.81,67.32
70.77,132.22,68.87
83.83,113.98,77.51
51.68,102.32,45.05
93.21,66.96,22.71
62.64,46.68,84.85
32.64,147.12,30.31
75.67,121.61,77.75
83.46,52.25,26.59
45.34,128.66,50.02
88.57,116.25,25.04
92.49,51.59,61.78
42.15,69.72,72.25
98.68,36.03,33.71
31.26,25.55,49.73
36.16,111.19,94.42
34.74,47.45,55.39
91.52,124.81,84.20
72.34,149.39,94.17
32.17,20.73,97.95
55.23,76.22,91.87
69.22,122.29,45.39
26.68,120.45,97.01
90.59,116.40,84.99
84.29,58.86,86.97
60.42,73.54,21.21
97.37,93.30,96.34
53.42,146.35,82.25
98.73,55.86,81.44
73.43,139.24,26.52
70.77,47.71,38.61
33.28,148.47,96.98
90.55,103.84,60.05
54.20,74.89,51.83
32.98,95.87,87.20
21.01,48.15,26.99
64.78,48.38,53.36
62.19,25.90,50.06
77.55,25.97,47.99
91.22,58.67,44.62
26.35,116.80,36.81
78.52,95.12,33.83
34.99,24.36,71.23
88.65,129.31,93.55
85.53,94.19,60.71
63.26,144.52,43.84
76.82,103.83,32.73
45.15,34.52,86.41
57.69,76.33,97.72
85.73,100.79,47.93
56.74,13.96,43.28
48.62,12.09,68.12
59.54,28.12,82.03
86.26,45.23,56.43
46.82,70.14,70.41
33.90,78.24,77.32
76.96,29.32,96.85
86.08,104.27,33.20
28.05,93.46,99.79
39.19,51.22,51.37
31.36,11.91,77.86
47.84,20.87,65.79
56.03,64.84,58.93
79.91,31.56,75.85
72.09,62.75,51.66
69.67,97.95,30.09
48.19,86.61,59.11
87.32,42.36,61.75
57.70,58.14,36.15
98.33,95.96,94.85
70.73,130.52,38.20
30.10,115.45,52.74
74.09,87.48,32.39
46.01,60.72,62.86
74.91,61.11,44.61
25.57,133.12,59.14
33.99,15.49,37.97
88.46,148.32,24.30
38.17,103.01,82.34
86.96,105.36,71.29
42.34,15.32,47.26
71.43,94.77,23.80
75.53,77.87,89.25
61.01,24.81,33.58
44.42,48.91,94.46
37.01,134.64,58.29
22.66,87.00,47.23
44.32,67.88,79.34
72.25,20.18,90.15
95.06,109.98,49.66
89.70,108.40,52.59
81.29,95.97,54.65
83.08,81.44,93.79
73.20,70.73,75.41
40.82,93.06,39.81
92.58,42.68,34.80
73.66,141.78,38.43
64.84,92.43,41.09
28.88,53.57,38.41
55.76,72.96,72.68
56.83,122.80,29.27
89.17,32.63,50.99
63.73,51.00,70.00
50.43,105.13,43.27
98.14,54.17,25.22
28.86,120.95,26.55
53.80,28.26,30.08
23.36,116.78,86.87
79.19,19.57,72.63
93.45,11.76,25.16
42.40,135.75,51.29
88.67,91.39,42.29
43.38,59.26,66.24
92.86,42.56,61.82
80.32,96.36,58.49
84.39,81.26,45.16
21.44,148.82,31.02
97.02,147.65,79.39
78.13,98.90,90.39
44.38,72.00,95.53
86.35,78.76,24.69
42.52,105.55,79.19
89.82,24.22,78.12
29.01,55.97,95.77
76.29,20.54,40.23
63.26,20.27,79.37
27.72,37.42,24.37
39.35,77.94,70.50
20.99,119.87,48.07
57.50,77.97,81.51
44.10,56.97,89.06
67.87,21.53,49.19
43.78,87.04,62.05
43.99,47.98,29.39
79.46,96.09,53.35
23.85,146.81,48.86
92.23,25.58,34.65
88.18,39.70,91.56
73.42,76.23,31.85
67.46,145.61,70.86
91.38,118.05,91.21
34.83,135.75,92.96
26.32,56.72,83.46
39.16,148.89,34.09
83.57,24.40,85.39
22.77,17.42,42.13
66.62,129.78,93.79
99.64,139.82,76.73
88.46,22.68,82.82
61.72,25.88,26.80
25.09,14.64,66.62
86.51,24.63,85.69
67.92,39.32,88.93
29.19,145.81,22.29
27.51,103.50,95.13
92.77,119.00,23.47
73.54,118.66,69.16
86.34,84.91,75.47
90.32,121.65,28.59
65.74,93.41,23.84
61.40,54.04,82.79
54.43,88.56,50.77
45.36,84.69,28.57
54.77,125.28,81.01
81.91,147.44,87.93
68.15,67.55,66.99
91.40,116.87,32.90
55.47,23.97,21.22
68.57,118.76,76.06
70.50,62.00,64.01
67.34,15.51,72.06
76.21,60.85,85.05
38.99,95.49,54.74
60.99,26.70,29.96
28.34,139.36,95.20
50.76,20.87,63.62
59.01,140.20,69.22
72.18,109.00,94.67
96.04,56.16,94.53
68.05,64.71,65.77
79.49,113.71,43.81
60.50,94.21,99.77
70.73,104.03,74.47
25.67,64.48,52.67
40.35,78.29,64.79
48.95,148.58,53.27
57.80,39.95,91.06
23.65,68.50,58.60
31.20,50.86,85.88
42.15,117.12,87.21
97.72,116.96,85.95
46.51,50.94,77.78
58.56,21.39,88.39
35.69,11.60,50.98
68.86,69.84,29.17
42.45,67.45,87.40
36.56,148.37,59.85
61.33,75.77,30.19
20.44,45.90,29.23
20.61,134.77,32.74
37.53,78.75,80.08
22.94,93.88,76.87
28.64,23.39,36.31
47.11,63.61,87.75
84.21,142.19,42.50
65.76,92.53,83.44
61.01,58.23,59.10
43.48,97.59,78.52
94.54,137.46,50.51
51.76,48.36,47.77
26.97,80.72,87.31
69.37,144.22,22.82
29.11,34.14,97.98
47.62,110.75,71.85
60.59,96.03,54.60
89.94,105.15,70.24
59.48,59.17,29.82
76.18,53.94,61.12
99.43,105.79,98.81
30.52,40.18,38.82
41.98,68.75,77.78
51.57,36.34,54.80
53.75,11.16,72.20
52.88,145.81,36.39
92.61,70.44,57.64
77.12,145.71,98.41
68.63,29.65,35.62
44.75,92.23,70.92
85.90,38.14,66.05
96.40,120.61,65.20
85.70,119.72,69.21
20.13,25.77,60.18
70.91,137.69,21.35
